Dim1,Dim2,cluster
-0.03660863736622695,0.10345875233563823,3
-0.0607797459523496,-0.06853519465603566,4
0.0216501326761504,0.02061739062011046,1
-0.052315095328493245,0.026908208739507576,3
0.03462875724703286,-0.06301505052240879,1
0.06349021558394374,0.040786391342880576,1
-0.046943320234324175,-0.0948999391295446,4
0.10081061309484503,-0.05554951684866759,4
0.1577466558687154,-0.044745814710571014,2
0.008625398670804344,-1.8104781206601368e-4,4
-0.09408621611986667,-0.00768553020486783,4
-0.04533170241988516,0.017886377871475477,4
0.04073023567866171,-0.13180017600496174,1
0.04984352714761908,-0.06677247714875333,1
-0.09505615895940071,0.09380186028677896,3
-0.08476741167874698,-0.03955895886462644,4
-0.0738665890432681,-0.04251532181572746,4
-0.084729919767508,-0.047422002272197554,4
-0.07908554608777847,-0.08399163253539106,4
0.14029447172426618,0.10007079988893203,2
-0.007300213618368882,-0.01775665864709825,1
0.11831478093897249,0.03472764192789888,2
0.1465216635055761,0.24844096316528808,2
0.059409244384230966,0.12078805924612647,1
0.12268600293792174,-0.049403146390139575,2
0.06262904558083843,-0.010517372152776237,2
0.05599054578797398,0.059159609744720364,1
-0.13235198169434115,0.20261940985479038,3
-0.0817032873473592,-0.11220525652383045,4
0.17162619266437645,-0.062054993803963614,2
-0.06330213075286927,-0.07282504014955608,4
-0.11026591042924783,0.04416891279582057,4
0.059457878614870105,0.06902255435088783,1
-0.0757285812801535,0.02361116840089149,4
0.08154184072648361,-0.04692970443483733,4
0.023801220506214592,-0.06018490860114615,1
-0.10722379426632991,0.08042173809245232,3
0.031666507311512763,-0.05159036297549964,1
0.02206305612149773,-0.026519995561198034,1
-0.08015044207262616,-0.030683893020597836,4
0.05863158849370943,0.1226601144103144,1
-0.054661960379507296,-0.2149425934326927,4
0.06764152763908043,0.009050598277729652,1
0.1565677360599652,-0.07578921628380376,2
-0.10174743397842427,-0.011938232543853818,4
-0.04758027630173464,-0.06688200963584488,1
-0.09182417167577185,0.05998415061612705,3
-0.10149991920921855,0.1301707548695753,3
-0.11294181274599929,0.05116120174898865,4
-0.0055019193630919064,0.018079447333519086,1
-0.016207236581409157,-0.038641592937909364,4
-0.07290072674165639,-0.06631180698225687,4
0.10690279774389728,0.03317603154771711,2
-0.06018950791517008,0.028319584773790034,3
-0.08514620829088079,0.1063447147785668,3
0.07803581876379233,0.07220354548192494,2
-0.07779146764252566,0.03169099345694852,3
-0.06114907643943453,0.0481530963017569,3
-0.03895172071392049,-0.12013746826560988,4
-0.0669122043946509,-0.07144817711994733,4
-0.06799976649723717,-0.14265325179232557,4
0.015374097259787016,0.10152286801330955,1
0.12057728538380691,0.0391117166078627,2
0.06688361405574236,-0.11879649847262873,1
-0.10143018148423162,0.0170256244277725,3
0.14478682784098754,0.030488556856223335,2
0.15045984096405984,0.09535726306668157,2
-0.08352604864928208,-0.05026721077175888,3
0.03696976963611848,-0.11758270199874246,1
-0.058656796184243076,-0.0504806686921605,4
-0.09060153564698746,-0.03942272962967361,4
0.2146983407393794,-0.12463692619374996,2
-0.06352522154770877,-0.014056848343554586,4
0.12129768412257524,0.07108814094205895,2
0.17149742669781126,0.016022273602022866,2
-0.09805879528750049,-0.08974996037802331,4
-0.0823220283626642,0.0536294681787307,3
-0.07725584415361196,-0.03958679571897182,3
0.13179955506707158,0.1633079897435487,2
-0.07962621825599614,-0.008461966838720641,3
0.14110379262296027,0.060764223691034916,2
0.054957586669160535,0.02848721170769477,1
0.21213209076097858,-0.09743971018617377,2
0.004912424282065961,-0.05563090606461792,1
-0.11959125573952059,0.11195221371145703,4
-0.03589590497807998,-0.04792473066052973,4
-0.06917120194972562,-0.01191289873016898,3
0.08116753800251177,0.0859464495705525,1
-0.09383231419938241,0.10683985704350332,3
0.06698501746657441,-0.09693497894268178,4
0.1567280626196382,-0.001064685315036179,2
-0.11386649658521177,0.0344745328113083,3
-0.06486326744153911,-0.1950853125152625,4
0.06905023447058782,-0.06427719776761628,2
0.13045992083230684,0.09028866452189586,2
0.00783355326149966,-0.015140512371267144,1
-0.08250030837478643,-0.02299653937938522,4
0.0436674844676227,0.19731055002521272,2
0.1703060676556669,-0.11200447487646537,2
-0.0631433972131227,-0.1186374603425767,4
0.001766511660515761,0.1409493663892412,1
-0.054900965190631305,-0.02760215650148509,4
-0.1390065786326134,0.23450520998197422,3
-0.06905584677330634,-0.040586309746996285,4
-0.04908579705028249,-0.11100509440930396,4
-0.059504873433182344,-0.07282492064832971,4
-0.08032782463107017,0.08595561356791591,3
0.0842822784448642,-0.01983265714798491,1
0.00840411537097148,-0.07406318958115823,1
0.05713541838018461,0.0552915909430766,3
0.005350610719718011,0.11699252713342617,1
0.0709151674608944,0.029683345180456584,1
0.062421026931918276,-0.10832495935367005,1
-0.0757125334884814,-0.05631872740605783,4
0.04775739438910888,-0.06255796157426197,1
0.14081395262218008,0.04682895061003794,2
-0.06716088206593693,-1.1504608150853267e-4,3
-0.08826139318595286,-0.034690880533567336,4
0.09138826692894,-2.87251888440429e-4,2
-0.060979620569549996,-0.03660438896048682,4
-0.0459078758389693,-0.10504463171695498,4
-0.06322578080217332,-0.11372916283951215,4
0.11303668903760733,-0.05405979641568081,2
0.14439484997635293,0.21878025144483026,2
0.06054222563530796,0.09634058561527682,1
0.017297138823083622,0.022871145047795846,4
0.030141488667241506,0.03539283045931278,1
-0.06518039557149481,-0.03147197381444442,4
0.04249885534681721,0.027864896947818293,1
-0.08758026374817231,-0.005332655607933363,4
0.03056885370862087,-0.04049995760794944,1
0.135885216483518,0.24731632468524753,2
0.030641266648706922,-0.04114716932974734,1
0.08114359965613092,0.029876042179794438,2
-0.10362966046408804,-0.022526988759033934,4
-0.08085479114283085,-0.10334080514884748,4
-0.09068451755442575,-0.013576892892700069,4
0.048991057987702556,0.011158889577506256,2
-0.10991107910349303,0.007988167967031869,4
0.0569974242058259,-0.08327006615039496,1
0.12940173684626743,-0.013366301647811803,2
0.043872571536175985,-0.039199037300674505,2
-0.03399054809273172,-0.10606515156242131,4
-0.08384973681389649,-0.05245489705176845,4
-0.1025718111593057,0.004808922239708435,3
0.20433801544454766,-0.11140611937334764,2
-0.06869200570238,0.08257095350906403,3
0.06243480660864952,0.01849776939945467,4
-0.07888761337966362,-0.01088891527806846,4
0.14358839331398146,-0.12659371249759171,2
0.1172426884492817,0.08670724803309104,2
0.027770565241465234,-0.05757333889591094,1
0.16821985025905462,-0.10420810213069094,2
-0.04007944327972508,-0.03762571728594929,4
0.16016242151366863,-0.04829090515670697,2
-0.046662349001193364,0.01919300997118815,4
0.08996232451315042,0.02617795054234288,4
0.14474323457764193,0.1347022919430315,2
-0.08768818505816357,-0.0011605998173058849,3
0.13167519463677407,0.04468425200201591,1
0.13412623445468685,0.08094349726560218,2
0.18870523175060488,-0.07972710164123285,2
0.08450551767413812,-0.11982224048810872,1
-0.0699967229818047,-0.009956859726780412,4
0.013252685727578808,0.06894112819241976,3
-0.09164170784408039,-0.042003708333968034,4
0.03452139575912998,-0.10764130402499557,1
-0.08462470415646564,0.10227010215777177,3
-0.04566629980952762,-0.09676292646583483,4
-0.10967686313296478,0.1037421812183533,3
0.03773608724192757,-0.06124894333974661,4
-0.050559325454339596,-0.09564911200685777,4
-0.07919124155294227,0.022276084963086994,4
-0.11122721688384306,0.04434056701815511,3
-0.0495637596491732,-0.09880434224346475,4
-0.029597990355006296,-0.09207079085285755,4
-0.10970428124417783,-0.04123592476111901,4
0.053427202040788144,-0.14632575611649237,1
-0.055865132751811694,0.028137894300900718,3
0.05618947046243779,-0.03544170330941756,2
0.14166605692231876,0.011221981864252087,2
-0.051456775051420815,-0.11812707466783402,4
0.04853718447548243,-0.06563842911739041,1
2.135912588494983e-4,-0.03964118955202217,1
0.04621098370169499,0.059054809921952875,4
0.07807662815292553,0.04921839621847236,2
0.09652376655234696,-0.014923592625185137,4
0.12938244910881658,0.13934137419683992,2
-0.10909598968254212,0.010356835824670606,3
0.04974351047552881,-0.06668457872397707,1
0.15889370150499624,0.023808733635492203,2
0.07357258809017493,0.06196109826100905,2
0.0998958181159504,-0.04220331057773643,2
-0.07396132996095851,0.0619445980202512,3
-0.05626845524495806,0.0037098837135339817,4
0.08173321579908323,0.12297298933579721,2
0.07403661195308156,-0.02086922072570773,2
0.09503777281300738,-0.04064772745129753,1
-0.08085205803568062,0.030361957849491902,4
-0.06062254678302191,-0.05075912397512637,4
0.14664063766648683,0.055546906757031986,2
-0.08915006219281449,0.09532496400682954,3
0.017410435123494168,0.03218336533997512,1
-0.11854975308011716,0.11094201565486114,3
0.12346685363500301,0.14149689409717903,2
0.1362827282243386,0.03610310874785412,2
-0.01913255380267685,0.17370718542893293,1
0.06091990030227496,-0.09711744068619367,1
-0.09035696220251055,0.05054462976970478,4
-0.08494776608656708,-0.11792578439964818,4
0.16818154316314665,-0.05597085889814043,2
-0.08126530981441238,0.1619894845008711,3
-0.05339922660064597,-0.03689666198165834,4
0.13258681135848469,0.03540791110699766,2
0.10591739825282137,-0.069635152746248,4
-0.04534942657114031,-0.06141390768451693,4
0.06610289386204055,0.04868670634349505,1
-0.09017930565713518,0.07878218135535021,3
-0.04649044747305443,-0.043981512300696954,4
0.047014080869078365,-0.09093653155460912,1
0.009258898345967779,0.08649176119301849,2
0.14288692241277637,-0.027340068476861622,2
0.07550904583013525,-0.08728979808203564,1
-0.11470511890492315,-0.01866632123557025,4
0.03824308506905647,0.0015808931199228732,1
-0.07609228064517605,0.0320339088334544,3
0.07556546941032997,-0.09950928115863968,2
0.1524514601486495,0.01719063564176396,2
-0.08823786482985992,0.0798268451370597,4
-0.0774757614605227,-0.10520980296275619,4
-0.05698397685978999,-0.12108351969549458,4
-0.06529527630760408,-0.07364664614844928,4
0.1424499049159185,-0.02673581286800592,2
0.033616217444489845,-0.09844600129201019,1
0.07837794655145061,0.05711994218144643,1
0.10582131369734667,-0.1289663866536688,1
-0.06006821431932919,0.044383827088223145,4
0.02141501519614905,-0.07605311730979505,1
0.13084147691487755,-0.011664885682374651,2
0.07721089932631979,-0.022640488601720174,4
0.015251887930406376,-0.11313120827310587,1
-0.036616042073081924,-0.03309264477057071,3
-0.10431073220420485,-0.08945606716175598,4
0.17511524276164867,0.033214383764425606,2
-0.06482339985427354,-0.002616881939368428,4
0.086357813811144,0.06317467011910133,1
0.13425082374642577,0.10401791649905391,2
0.047956211809128256,4.833339830919274e-4,2
-0.0022521801373548644,0.1238621916765888,1
0.04707382805672345,-0.019705512424494323,2
0.03737389476830195,-0.023325037962178927,2
-0.0399942997026146,-0.044426485621561276,3
-0.03444303528343934,-0.07676602138570973,4
-0.08639948210656555,-0.12100085080500676,4
-0.03892053324406687,-0.013360351043017863,3
-0.06081348701103796,-0.04603273042823451,3
0.06820341760278913,0.0732290226229488,1
-0.09802866717962555,0.10236639195963336,3
-0.09111483460644763,0.09705522832518138,3
-0.07312810266360234,-0.08226205679005695,3
0.0817650558559674,0.027902217401114062,1
0.04893720705718276,-0.11309689898352533,1
0.06892096869782094,-0.045114319839126095,2
-0.10036946211292162,0.008829652816227527,4
-0.08356657750084419,-0.046142810118436434,4
-0.07126875142599899,-0.09298195141953455,4
-0.05311400360471847,-0.02032430913936891,3
-0.056021963299274606,0.08614097024119056,3
-0.08211654229471158,0.047945967238021955,4
0.02509070652591175,0.06762327811686424,3
-0.05757930635490733,-0.05258437073441805,4
0.14941653322014412,-0.02641240670187689,2
0.1431560996477573,0.07983354899879352,2
-0.047155326689162405,-0.07612037676403184,4
-0.050641520626188326,-0.018931451014025012,4
-0.05537280867687207,-0.10218288015416889,4
-0.0935590666878323,-0.057309779429139854,4
0.10696315809778165,0.13154581591032238,2
-0.08276545501433588,-0.0014274791039592862,3
-0.10376407159450812,0.013005995345585242,3
-0.09617438585905012,-0.01386312623871697,4
-0.08540394441522156,0.11223271886476162,3
-0.0771986627188197,0.009509001494855816,3
0.03397705287754654,0.10029442787560135,1
-0.11396524621614915,0.07191791942578998,3
-0.08269446901731803,-0.08154301318361334,4
-0.0954072584397841,0.02497629439964716,3
-0.06872619069323573,0.059871688603350626,3
-0.0725728688320934,-0.06189941344160118,4
0.13962734755191014,-0.02799265153734561,2
0.16031997201582368,-0.04965757251243323,2
0.047457434172326445,-0.03555985065184666,2
-0.08033997334053196,-0.050229571364599615,4
-0.07160816944311656,0.008298944278916219,3
-0.07696141446769005,-0.06677043148055435,4
-0.092524812558109,-0.08728711978960609,4
0.025751632601716132,0.09786608638196521,1
0.05307868060176373,-0.016202429177801462,4
-0.11777043325721592,0.17837296698880692,3
0.042756211035369085,0.05049235831212745,1
-0.0029274735715028337,-0.04030250275592998,1
0.0054723998145781725,-0.07750631844312916,1
0.05795216294998223,0.01530602199300565,2
-0.07407588674265533,0.12664704094144588,3
0.038362532890980246,-0.08117048538613107,1
0.173051276345718,-0.06844553020577017,2
0.14291332083800326,0.06188541290474887,2
0.0403142023519665,2.717410401805261e-4,4
-0.08519359061083165,0.11172943574254685,3
0.18423830208504513,-0.0024820128881535334,2
0.02764218224518981,-0.085389907319982,1
-0.06095352436805064,0.017967712658121412,4
-0.11974294248404417,0.07449572376724367,3
0.0561912517598494,-0.08128696724593464,1
0.17011215826348286,-0.06732303025588068,2
-0.11412605376188205,-0.031026764009505173,4
-0.1357012766832082,0.19243465940056514,3
0.07636335333974845,0.1361368955788682,1
-0.04952295509864922,-0.0967417607652684,4
0.036774397866132895,0.017325049538048302,1
0.03954743156455699,0.04395517928580746,1
-0.04504428934152717,-0.05239474230407644,4
0.09227990813400372,-0.07742001254420727,1
-0.0748033366575211,0.0634310859113192,4
0.030820746759884984,0.001378711766572896,1
-0.10428142970975433,0.0033589051208208188,4
-0.04169083354497639,-0.08504547820943141,4
0.028725136295028736,0.066426632710070585,1
0.05579440156648936,-0.003331449729563628,1
0.028045278268960885,-0.043807444996153605,1
-0.11286265582274985,0.15152964065062352,3
-0.058650380022052966,-0.05736826673511557,4
-0.109400841394207,0.1180765216069612,3
-0.07311573874188633,0.092686899914431,3
-0.07438602055093797,-0.0749240587291211,4
-0.054119288821583934,-0.05402667399781416,4
-0.03235088948017096,-0.0881571627054342,4
0.14231730228610676,0.10527157872222223,2
0.013990728863805124,-0.022694796794793432,4
0.07341776211187286,-0.12234277131494346,4
